1_ortho	4_cgram	11_infover	5_genre
souhaiterons	VER	ind:fut:1p;	-
bas	ADJ	-	m
basses	ADJ	-	f
basse	ADJ	-	f
missions	NOM	-	f
mission	NOM	-	f
créons	VER	imp:pre:1p;ind:pre:1p;	-
créent	VER	ind:pre:3p;	-
créés	VER	par:pas;	-
créées	VER	par:pas;	f
créée	VER	par:pas;	f
créé	VER	par:pas;par:pas;par:pas;	m
créèrent	VER	ind:pas:3p;	-
créât	VER	sub:imp:3s;	-
créa	VER	ind:pas:3s;	-
créai	VER	ind:pas:1s;	-
créaient	VER	ind:imp:3p;	-
créais	VER	ind:imp:1s;ind:imp:2s;	-
créait	VER	ind:imp:3s;	-
créant	VER	par:pre;	-
crée	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:3s;	-
créer	VER	inf;	-
créiez	VER	ind:imp:2p;	-
créera	VER	ind:fut:3s;	-
créerai	VER	ind:fut:1s;	-
créeraient	VER	cnd:pre:3p;	-
créerais	VER	cnd:pre:1s;cnd:pre:2s;	-
créerait	VER	cnd:pre:3s;	-
créerez	VER	ind:fut:2p;	-
créerons	VER	ind:fut:1p;	-
créeront	VER	ind:fut:3p;	-
créez	VER	imp:pre:2p;ind:pre:2p;	-
créions	VER	ind:imp:1p;	-
pote	NOM	-	m
potes	NOM	-	m
chansons	NOM	-	f
chanson	NOM	-	f
surveilleras	VER	ind:fut:2s;	-
surveillions	VER	ind:imp:1p;	-
surveillons	VER	imp:pre:1p;ind:pre:1p;	-
surveilliez	VER	ind:imp:2p;	-
surveillez	VER	imp:pre:2p;ind:pre:2p;	-
surveilles	VER	ind:pre:2s;	-
surveilleront	VER	ind:fut:3p;	-
surveillerons	VER	ind:fut:1p;	-
surveillerez	VER	ind:fut:2p;	-
surveillerait	VER	cnd:pre:3s;	-
surveillerais	VER	cnd:pre:1s;cnd:pre:2s;	-
surveilleraient	VER	cnd:pre:3p;	-
surveillerai	VER	ind:fut:1s;	-
surveillera	VER	ind:fut:3s;	-
surveiller	VER	inf;;	-
surveillent	VER	ind:pre:3p;	-
surveille	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:3s;	-
surveillant	VER	par:pre;	-
surveillait	VER	ind:imp:3s;	-
surveillais	VER	ind:imp:1s;ind:imp:2s;	-
surveilla	VER	ind:pas:3s;	-
surveillaient	VER	ind:imp:3p;	-
surveillât	VER	sub:imp:3s;	-
surveillé	VER	par:pas;	m
surveillée	VER	par:pas;	f
surveillées	VER	par:pas;	f
surveillés	VER	par:pas;	m
simplement	ADV	-	-
recommençâmes	VER	ind:pas:1p;	-
recommencée	VER	par:pas;	f
recommences	VER	ind:pre:2s;	-
recommençons	VER	imp:pre:1p;ind:pre:1p;	-
recommenceras	VER	ind:fut:2s;	-
recommencerez	VER	ind:fut:2p;	-
recommenceront	VER	ind:fut:3p;	-
recommencez	VER	imp:pre:2p;ind:pre:2p;	-
recommenciez	VER	ind:imp:2p;	-
recommencions	VER	ind:imp:1p;	-
recommençât	VER	sub:imp:3s;	-
recommençait	VER	ind:imp:3s;	-
recommençant	VER	par:pre;	-
recommenceriez	VER	cnd:pre:2p;	-
recommencerons	VER	ind:fut:1p;	-
recommencerions	VER	cnd:pre:1p;	-
recommencées	VER	par:pas;	f
recommencés	VER	par:pas;	m
recommença	VER	ind:pas:3s;	-
recommençai	VER	ind:pas:1s;	-
recommençaient	VER	ind:imp:3p;	-
recommençais	VER	ind:imp:1s;ind:imp:2s;	-
recommencèrent	VER	ind:pas:3p;	-
recommencerait	VER	cnd:pre:3s;	-
recommence	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:3s;	-
recommenceraient	VER	cnd:pre:3p;	-
recommencerai	VER	ind:fut:1s;	-
recommencé	VER	par:pas;	m
recommencerais	VER	cnd:pre:1s;cnd:pre:2s;	-
recommencera	VER	ind:fut:3s;	-
recommencer	VER	inf;	-
recommencent	VER	ind:pre:3p;	-
robe	NOM	-	f
robes	NOM	-	f
chauds	ADJ	-	m
chaudes	ADJ	-	f
chaude	ADJ	-	f
chaud	ADJ	-	m
billet	NOM	-	m
billets	NOM	-	m
spéciaux	ADJ	-	m
spéciales	ADJ	-	f
spéciale	ADJ	-	f
spécial	ADJ	-	m
moyens	NOM	-	m
moyen	NOM	-	m
sympas	ADJ	-	-
vaisseau	NOM	-	m
vaisseaux	NOM	-	m
sympa	ADJ	-	-
moi-même	PRO:per	-	-
coûtera	VER	ind:fut:3s;	-
coûtes	VER	ind:pre:2s;	-
coûter	VER	ind:pre:2p;inf;	-
coûtés	VER	par:pas;	m
coûtées	VER	par:pas;	f
coûtée	VER	par:pas;	f
coûté	VER	par:pas;	m
coûtât	VER	sub:imp:3s;	-
coûtions	VER	ind:imp:1p;	-
coûtez	VER	ind:pre:2p;	-
coûterait	VER	cnd:pre:3s;	-
coûteront	VER	ind:fut:3p;	-
coûtais	VER	ind:imp:1s;	-
coûtent	VER	ind:pre:3p;	-
coûteras	VER	ind:fut:2s;	-
coûtant	VER	par:pre;	-
coûtait	VER	ind:imp:3s;	-
coûte	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	-
coûteraient	VER	cnd:pre:3p;	-
coûterai	VER	ind:fut:1s;	-
coûtaient	VER	ind:imp:3p;	-
coûta	VER	ind:pas:3s;	-
surprise	NOM	-	f
surprises	NOM	-	f
postes	NOM	-	-
poste	NOM	-	-
comprise	ADJ	-	f
comprises	ADJ	-	f
compris	ADJ	-	m
anniversaires	NOM	-	m
anniversaire	NOM	-	m
signes	NOM	-	m
signe	NOM	-	m
vols	NOM	-	m
vol	NOM	-	m
couleurs	NOM	-	f
couleur	NOM	-	f
image	NOM	-	f
images	NOM	-	f
parient	VER	ind:pre:3p;	-
parions	VER	imp:pre:1p;ind:imp:1p;ind:pre:1p;	-
parierai	VER	ind:fut:1s;	-
parierais	VER	cnd:pre:1s;cnd:pre:2s;	-
parierait	VER	cnd:pre:3s;	-
parieriez	VER	cnd:pre:2p;	-
paries	VER	ind:pre:2s;	-
pariez	VER	imp:pre:2p;ind:pre:2p;	-
paria	VER	ind:pas:3s;	-
parié	VER	par:pas;	m
pariaient	VER	ind:imp:3p;	-
parie	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:1s;	-
pariais	VER	ind:imp:1s;ind:imp:2s;	-
pariant	VER	par:pre;	-
pariait	VER	ind:imp:3s;	-
parier	VER	inf;;	-
est	NOM	-	m
arbre	NOM	-	m
arbres	NOM	-	m
bières	NOM	-	f
bière	NOM	-	f
mme	NOM	-	f
poisson	NOM	-	m
poissons	NOM	-	m
selon	PRE	-	-
a	NOM	-	m
intérêt	NOM	-	m
intérêts	NOM	-	m
lieutenant	NOM	-	m
lieutenants	NOM	-	m
danger	NOM	-	m
dangers	NOM	-	m
appartiendront	VER	ind:fut:3p;	-
appartins	VER	ind:pas:1s;	-
appartiendrait	VER	cnd:pre:3s;	-
appartiendras	VER	ind:fut:2s;	-
appartiendrons	VER	ind:fut:1p;	-
appartenait	VER	ind:imp:3s;	-
appartenant	VER	par:pre;	-
appartint	VER	ind:pas:3s;	-
appartiendra	VER	ind:fut:3s;	-
appartinssent	VER	sub:imp:3p;	-
appartient	VER	ind:pre:3s;	-
appartînt	VER	sub:imp:3s;	-
appartiens	VER	imp:pre:2s;ind:pre:1s;ind:pre:2s;	-
appartiennent	VER	ind:pre:3p;	-
appartienne	VER	sub:pre:1s;sub:pre:3s;	-
appartiendraient	VER	cnd:pre:3p;	-
appartiendrai	VER	ind:fut:1s;	-
appartenez	VER	imp:pre:2p;ind:pre:2p;	-
apparteniez	VER	ind:imp:2p;	-
appartenions	VER	ind:imp:1p;	-
appartenir	VER	inf;	-
appartenons	VER	imp:pre:1p;ind:pre:1p;	-
appartenu	VER	par:pas;	m
appartiendrais	VER	cnd:pre:1s;cnd:pre:2s;	-
appartenues	VER	par:pas;	f
appartenaient	VER	ind:imp:3p;	-
appartenais	VER	ind:imp:1s;ind:imp:2s;	-
remarqué	VER	par:pas;	m
remarque	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:3s;	-
remarquais	VER	ind:imp:1s;ind:imp:2s;	-
remarqua	VER	ind:pas:3s;	-
remarquions	VER	ind:imp:1p;	-
remarquons	VER	imp:pre:1p;ind:pre:1p;	-
remarquâmes	VER	ind:pas:1p;	-
remarquait	VER	ind:imp:3s;	-
remarquant	VER	par:pre;	-
remarquez	VER	imp:pre:2p;ind:pre:2p;	-
remarquât	VER	sub:imp:3s;	-
remarquas	VER	ind:pas:2s;	-
remarquèrent	VER	ind:pas:3p;	-
remarquée	VER	par:pas;	f
remarquées	VER	par:pas;	f
remarqués	VER	par:pas;	m
remarquaient	VER	ind:imp:3p;	-
remarquiez	VER	ind:imp:2p;sub:pre:2p;	-
remarques	VER	ind:pre:2s;sub:pre:2s;	-
remarqueraient	VER	cnd:pre:3p;	-
remarqueriez	VER	cnd:pre:2p;	-
remarquent	VER	ind:pre:3p;	-
remarquer	VER	inf;	-
remarquai	VER	ind:pas:1s;	-
remarquerez	VER	ind:fut:2p;	-
remarquera	VER	ind:fut:3s;	-
remarqueras	VER	ind:fut:2s;	-
remarquerait	VER	cnd:pre:3s;	-
remarquerais	VER	cnd:pre:1s;cnd:pre:2s;	-
remarquerai	VER	ind:fut:1s;	-
remarqueront	VER	ind:fut:3p;	-
animaux	NOM	-	m
animal	NOM	-	m
rate	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:1s;	-
ratant	VER	par:pre;	-
ratai	VER	ind:pas:1s;	-
rates	VER	ind:pre:2s;sub:pre:2s;	-
ratais	VER	ind:imp:1s;ind:imp:2s;	-
ratés	VER	par:pas;	m
rata	VER	ind:pas:3s;	-
rataient	VER	ind:imp:3p;	-
ratait	VER	ind:imp:3s;	-
rateront	VER	ind:fut:3p;	-
raterait	VER	cnd:pre:3s;	-
rations	VER	ind:imp:1p;sub:pre:1p;	-
raterez	VER	ind:fut:2p;	-
rateras	VER	ind:fut:2s;	-
ratèrent	VER	ind:pas:3p;	-
raterons	VER	ind:fut:1p;	-
ratée	VER	par:pas;	f
raterais	VER	cnd:pre:1s;cnd:pre:2s;	-
raterai	VER	ind:fut:1s;	-
ratera	VER	ind:fut:3s;	-
ratons	VER	imp:pre:1p;ind:pre:1p;	-
rateriez	VER	cnd:pre:2p;	-
rater	VER	inf;	-
ratées	VER	par:pas;	f
raté	VER	par:pas;	m
ratent	VER	ind:pre:3p;	-
ratez	VER	imp:pre:2p;ind:pre:2p;	-
ratiez	VER	ind:imp:2p;sub:pre:2p;	-
retireront	VER	ind:fut:3p;	-
retirait	VER	ind:imp:3s;	-
retire	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:3s;	-
retirerez	VER	ind:fut:2p;	-
retireriez	VER	cnd:pre:2p;	-
retirerons	VER	ind:fut:1p;	-
retiraient	VER	ind:imp:3p;	-
retirerions	VER	cnd:pre:1p;	-
retireraient	VER	cnd:pre:3p;	-
retirais	VER	ind:imp:1s;ind:imp:2s;	-
retirai	VER	ind:pas:1s;	-
retirerai	VER	ind:fut:1s;	-
retirerais	VER	cnd:pre:1s;cnd:pre:2s;	-
retirerait	VER	cnd:pre:3s;	-
retires	VER	ind:pre:2s;	-
retirés	VER	par:pas;	m
retiré	VER	par:pas;	m
retirèrent	VER	ind:pas:3p;	-
retirât	VER	sub:imp:3s;	-
retirâmes	VER	ind:pas:1p;	-
retirée	VER	par:pas;	f
retirées	VER	par:pas;	f
retirons	VER	imp:pre:1p;ind:pre:1p;	-
retirions	VER	ind:imp:1p;	-
retiriez	VER	ind:imp:2p;	-
retira	VER	ind:pas:3s;	-
retirant	VER	par:pre;	-
retirer	VER	inf;;	-
retirent	VER	ind:pre:3p;	-
retirera	VER	ind:fut:3s;	-
retireras	VER	ind:fut:2s;	-
retirez	VER	imp:pre:2p;ind:pre:2p;	-
bord	NOM	-	m
bords	NOM	-	m
noires	NOM	-	f
noire	NOM	-	f
tentera	VER	ind:fut:3s;	-
tenterez	VER	ind:fut:2p;	-
tenterais	VER	cnd:pre:1s;cnd:pre:2s;	-
tentèrent	VER	ind:pas:3p;	-
tentât	VER	sub:imp:3s;	-
tentâmes	VER	ind:pas:1p;	-
tentons	VER	imp:pre:1p;ind:pre:1p;	-
tentions	VER	ind:imp:1p;	-
tentiez	VER	ind:imp:2p;	-
tentées	VER	par:pas;	f
tentez	VER	imp:pre:2p;ind:pre:2p;	-
tentes	VER	ind:pre:2s;	-
tenteront	VER	ind:fut:3p;	-
tenterons	VER	ind:fut:1p;	-
tenteriez	VER	cnd:pre:2p;	-
tenteras	VER	ind:fut:2s;	-
tentée	VER	par:pas;	f
tenterait	VER	cnd:pre:3s;	-
noir	NOM	-	m
tenteraient	VER	cnd:pre:3p;	-
tentés	VER	par:pas;	m
tenta	VER	ind:pas:3s;	-
tentai	VER	ind:pas:1s;	-
tentaient	VER	ind:imp:3p;	-
tentais	VER	ind:imp:1s;ind:imp:2s;	-
tentait	VER	ind:imp:3s;	-
tentant	VER	par:pre;	-
tenté	VER	par:pas;	m
tente	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:3s;	-
tentent	VER	ind:pre:3p;	-
tenter	VER	ind:pre:2p;inf;	-
noirs	NOM	-	m
tenterai	VER	ind:fut:1s;	-
liberté	NOM	-	f
près	ADV	-	-
libertés	NOM	-	f
règle	NOM	-	f
règles	NOM	-	f
banque	NOM	-	f
banques	NOM	-	f
dînerai	VER	ind:fut:1s;	-
dîneraient	VER	cnd:pre:3p;	-
dîneriez	VER	cnd:pre:2p;	-
dînai	VER	ind:pas:1s;	-
dînais	VER	ind:imp:1s;ind:imp:2s;	-
dînait	VER	ind:imp:3s;	-
dîna	VER	ind:pas:3s;	-
dînant	VER	par:pre;	-
dîne	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	-
dînent	VER	ind:pre:3p;	-
dîné	VER	par:pas;	m
dîner	VER	inf;;	-
dînera	VER	ind:fut:3s;	-
dînerais	VER	cnd:pre:1s;cnd:pre:2s;	-
dînerait	VER	cnd:pre:3s;	-
dîneras	VER	ind:fut:2s;	-
dînerez	VER	ind:fut:2p;	-
dînaient	VER	ind:imp:3p;	-
dînerions	VER	cnd:pre:1p;	-
dîniez	VER	ind:imp:2p;	-
dînèrent	VER	ind:pas:3p;	-
dînât	VER	sub:imp:3s;	-
dînâmes	VER	ind:pas:1p;	-
dînons	VER	imp:pre:1p;ind:pre:1p;	-
dînions	VER	ind:imp:1p;	-
dînez	VER	imp:pre:2p;ind:pre:2p;	-
dîneront	VER	ind:fut:3p;	-
dînerons	VER	ind:fut:1p;	-
dînes	VER	ind:pre:2s;	-
merveilleuse	ADJ	-	f
merveilleux	ADJ	-	m
merveilleuses	ADJ	-	f
fière	ADJ	-	f
fier	ADJ	-	m
fières	ADJ	-	f
fiers	ADJ	-	m
partageras	VER	ind:fut:2s;	-
partagerions	VER	cnd:pre:1p;	-
partagerons	VER	ind:fut:1p;	-
partagez	VER	imp:pre:2p;ind:pre:2p;	-
partageront	VER	ind:fut:3p;	-
partages	VER	ind:pre:2s;	-
partagerez	VER	ind:fut:2p;	-
partageriez	VER	cnd:pre:2p;	-
partagés	VER	par:pas;	m
partageâmes	VER	ind:pas:1p;	-
partageât	VER	sub:imp:3s;	-
partagiez	VER	ind:imp:2p;	-
partagions	VER	ind:imp:1p;	-
partagèrent	VER	ind:pas:3p;	-
partagé	VER	par:pas;	m
partagée	VER	par:pas;	f
partagées	VER	par:pas;	f
partagerais	VER	cnd:pre:1s;cnd:pre:2s;	-
partagerait	VER	cnd:pre:3s;	-
partagera	VER	ind:fut:3s;	-
partageraient	VER	cnd:pre:3p;	-
partageait	VER	ind:imp:3s;	-
partagerai	VER	ind:fut:1s;	-
partagea	VER	ind:pas:3s;	-
partageai	VER	ind:pas:1s;	-
partageaient	VER	ind:imp:3p;	-
partageais	VER	ind:imp:1s;ind:imp:2s;	-
partage	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:1s;	-
partagent	VER	ind:pre:3p;	-
partageons	VER	imp:pre:1p;ind:pre:1p;	-
partager	VER	inf;	-
partageant	VER	par:pre;	-
classes	NOM	-	f
classe	NOM	-	f
dossiers	NOM	-	m
dossier	NOM	-	m
ressentiras	VER	ind:fut:2s;	-
ressentir	VER	inf;	-
ressentira	VER	ind:fut:3s;	-
ressentirai	VER	ind:fut:1s;	-
ressentirais	VER	cnd:pre:1s;cnd:pre:2s;	-
ressentirait	VER	cnd:pre:3s;	-
ressentiront	VER	ind:fut:3p;	-
ressentirez	VER	ind:fut:2p;	-
ressentiriez	VER	cnd:pre:2p;	-
ressentirions	VER	cnd:pre:1p;	-
ressentis	VER	ind:pas:1s;par:pas;	m
ressentiez	VER	ind:imp:2p;	-
ressentions	VER	ind:imp:1p;	-
ressentent	VER	ind:pre:3p;	-
ressens	VER	imp:pre:2s;ind:pre:1s;ind:pre:2s;	-
ressent	VER	ind:pre:3s;	-
ressentaient	VER	ind:imp:3p;	-
ressentais	VER	ind:imp:1s;ind:imp:2s;	-
ressentait	VER	ind:imp:3s;	-
ressentant	VER	par:pre;	-
ressente	VER	sub:pre:1s;sub:pre:3s;	-
ressentons	VER	imp:pre:1p;ind:pre:1p;	-
ressentes	VER	sub:pre:2s;	-
ressentez	VER	imp:pre:2p;ind:pre:2p;	-
ressenti	VER	par:pas;	m
ressenties	VER	par:pas;	f
ressentit	VER	ind:pas:3s;	-
ressentirent	VER	ind:pas:3p;	-
ressentie	VER	par:pas;	f
ressentîmes	VER	ind:pas:1p;	-
ressentît	VER	sub:imp:3s;	-
bonheurs	NOM	-	m
bonheur	NOM	-	m
d'autres	PRO:ind	-	-
défendrez	VER	ind:fut:2p;	-
défendais	VER	ind:imp:1s;ind:imp:2s;	-
défendait	VER	ind:imp:3s;	-
défendant	VER	par:pre;	-
défende	VER	sub:pre:1s;sub:pre:3s;	-
défendent	VER	ind:pre:3p;	-
défendes	VER	sub:pre:2s;	-
défendez	VER	imp:pre:2p;ind:pre:2p;	-
défendiez	VER	ind:imp:2p;	-
défendre	VER	inf;	-
défendrons	VER	ind:fut:1p;	-
défendriez	VER	cnd:pre:2p;	-
défendras	VER	ind:fut:2s;	-
défendront	VER	ind:fut:3p;	-
défends	VER	imp:pre:2s;ind:pre:1s;ind:pre:2s;	-
défendu	VER	par:pas;	m
défendue	VER	par:pas;	f
défendions	VER	ind:imp:1p;	-
défendirent	VER	ind:pas:3p;	-
défendues	VER	par:pas;	f
défendus	VER	par:pas;	m
défendît	VER	sub:imp:3s;	-
défend	VER	ind:pre:3s;	-
défendaient	VER	ind:imp:3p;	-
défendit	VER	ind:pas:3s;	-
défendons	VER	imp:pre:1p;ind:pre:1p;	-
défendra	VER	ind:fut:3s;	-
défendrait	VER	cnd:pre:3s;	-
défendrais	VER	cnd:pre:1s;cnd:pre:2s;	-
défendraient	VER	cnd:pre:3p;	-
défendrai	VER	ind:fut:1s;	-
défendis	VER	ind:pas:1s;	-
chéri	ADJ	-	m
chéris	ADJ	-	m
chéries	ADJ	-	f
chérie	ADJ	-	f
buts	NOM	-	m
but	NOM	-	m
bandes	NOM	-	f
bande	NOM	-	f
l	ART:def	-	-
fatiguerait	VER	cnd:pre:3s;	-
fatiguaient	VER	ind:imp:3p;	-
fatiguai	VER	ind:pas:1s;	-
fatiguât	VER	sub:imp:3s;	-
fatiguais	VER	ind:imp:1s;ind:imp:2s;	-
fatigues	VER	ind:pre:2s;	-
fatiguons	VER	ind:pre:1p;	-
fatiguait	VER	ind:imp:3s;	-
fatigua	VER	ind:pas:3s;	-
fatiguerai	VER	ind:fut:1s;	-
fatiguez	VER	imp:pre:2p;ind:pre:2p;	-
fatiguèrent	VER	ind:pas:3p;	-
fatiguerais	VER	cnd:pre:1s;cnd:pre:2s;	-
fatiguant	VER	par:pre;	-
fatigue	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	-
fatiguent	VER	ind:pre:3p;	-
fatiguer	VER	inf;	-
fatigueraient	VER	cnd:pre:3p;	-
fatigueras	VER	ind:fut:2s;	-
fatiguera	VER	ind:fut:3s;	-
fatiguée	VER	par:pas;	f
fatigué	VER	par:pas;par:pas;par:pas;	m
fatiguées	VER	par:pas;	f
fatigués	VER	par:pas;	m
radio	NOM	-	-
radios	NOM	-	-
prévue	VER	par:pas;	f
prévois	VER	imp:pre:2s;ind:pre:1s;ind:pre:2s;	-
prévit	VER	ind:pas:3s;	-
prévoie	VER	sub:pre:1s;sub:pre:3s;	-
prévoient	VER	ind:pre:3p;	-
prévoies	VER	sub:pre:2s;	-
prévoir	VER	inf;	-
prévoira	VER	ind:fut:3s;	-
prévoirait	VER	cnd:pre:3s;	-
prévoit	VER	ind:pre:3s;	-
prévu	VER	par:pas;	m
prévoyaient	VER	ind:imp:3p;	-
prévus	VER	par:pas;	m
prévoyait	VER	ind:imp:3s;	-
prévues	VER	par:pas;	f
prévoyez	VER	imp:pre:2p;ind:pre:2p;	-
prévoyions	VER	ind:imp:1p;	-
prévoyons	VER	imp:pre:1p;ind:pre:1p;	-
prévoyais	VER	ind:imp:1s;ind:imp:2s;	-
prévoyant	VER	par:pre;	-
celui-là	PRO:dem	-	m
hauts	NOM	-	m
haut	NOM	-	m
camarade	NOM	-	-
camarades	NOM	-	-
doutais	VER	ind:imp:1s;ind:imp:2s;	-
doutiez	VER	ind:imp:2p;	-
douterez	VER	ind:fut:2p;	-
douteriez	VER	cnd:pre:2p;	-
douteront	VER	ind:fut:3p;	-
doutes	VER	ind:pre:2s;	-
doutez	VER	imp:pre:2p;ind:pre:2p;	-
doutèrent	VER	ind:pas:3p;	-
doutai	VER	ind:pas:1s;	-
douterait	VER	cnd:pre:3s;	-
douté	VER	par:pas;	m
douta	VER	ind:pas:3s;	-
doutée	VER	par:pas;	f
doutés	VER	par:pas;	m
douteras	VER	ind:fut:2s;	-
douterai	VER	ind:fut:1s;	-
douterais	VER	cnd:pre:1s;cnd:pre:2s;	-
doutera	VER	ind:fut:3s;	-
doutions	VER	ind:imp:1p;	-
douter	VER	inf;;	-
doutons	VER	imp:pre:1p;ind:pre:1p;	-
doutent	VER	ind:pre:3p;sub:pre:3p;	-
doute	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	-
doutant	VER	par:pre;	-
doutât	VER	sub:imp:3s;	-
doutait	VER	ind:imp:3s;	-
doutaient	VER	ind:imp:3p;	-
droit	ADJ	-	m
droite	ADJ	-	f
droites	ADJ	-	f
droits	ADJ	-	m
oiseau	NOM	-	m
oiseaux	NOM	-	m
vent	NOM	-	m
vents	NOM	-	m
recherches	NOM	-	f
recherche	NOM	-	f
derniers	NOM	-	m
dernier	NOM	-	m
dernière	NOM	-	f
dernières	NOM	-	f
appréciera	VER	ind:fut:3s;	-
apprécierons	VER	ind:fut:1p;	-
appréciait	VER	ind:imp:3s;	-
appréciant	VER	par:pre;	-
apprécie	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	-
apprécient	VER	ind:pre:3p;sub:pre:3p;	-
apprécier	VER	inf;	-
appréciai	VER	ind:pas:1s;	-
apprécierai	VER	ind:fut:1s;	-
apprécies	VER	ind:pre:2s;	-
apprécieraient	VER	cnd:pre:3p;	-
apprécierais	VER	cnd:pre:1s;cnd:pre:2s;	-
apprécierions	VER	cnd:pre:1p;	-
apprécieriez	VER	cnd:pre:2p;	-
apprécierait	VER	cnd:pre:3s;	-
apprécieront	VER	ind:fut:3p;	-
appréciions	VER	ind:imp:1p;	-
appréciez	VER	imp:pre:2p;ind:pre:2p;	-
apprécia	VER	ind:pas:3s;	-
appréciaient	VER	ind:imp:3p;	-
apprécieras	VER	ind:fut:2s;	-
appréciais	VER	ind:imp:1s;ind:imp:2s;	-
appréciés	VER	par:pas;	m
appréciées	VER	par:pas;	f
appréciée	VER	par:pas;	f
apprécié	VER	par:pas;	m
apprécièrent	VER	ind:pas:3p;	-
appréciât	VER	sub:imp:3s;	-
apprécions	VER	imp:pre:1p;ind:pre:1p;	-
apprécierez	VER	ind:fut:2p;	-
systèmes	NOM	-	m
système	NOM	-	m
fermes	NOM	-	f
ferme	NOM	-	f
capables	ADJ	-	-
capable	ADJ	-	-
fuirions	VER	cnd:pre:1p;	-
fuirons	VER	ind:fut:1p;	-
fuient	VER	ind:pre:3p;	-
fuie	VER	par:pas;sub:pre:1s;sub:pre:3s;	f
fuisse	VER	sub:imp:1s;	-
fuis	VER	imp:pre:2s;ind:pre:1s;ind:pre:2s;par:pas;	m
fuiront	VER	ind:fut:3p;	-
fuiriez	VER	cnd:pre:2p;	-
fuirez	VER	ind:fut:2p;	-
fuies	VER	sub:pre:2s;	-
fuirent	VER	ind:pas:3p;	-
fuir	VER	inf;	-
fuira	VER	ind:fut:3s;	-
fuirai	VER	ind:fut:1s;	-
fuiraient	VER	cnd:pre:3p;	-
fuirais	VER	cnd:pre:1s;cnd:pre:2s;	-
fuirait	VER	cnd:pre:3s;	-
fuit	VER	ind:pre:3s;ind:pas:3s;	-
fuiras	VER	ind:fut:2s;	-
fuyons	VER	imp:pre:1p;ind:pre:1p;	-
fuyions	VER	ind:imp:1p;	-
fuyiez	VER	ind:imp:2p;sub:pre:2p;	-
fui	VER	par:pas;	m
fuyez	VER	imp:pre:2p;ind:pre:2p;	-
fuyant	VER	par:pre;	-
fuyait	VER	ind:imp:3s;	-
fuyais	VER	ind:imp:1s;ind:imp:2s;	-
fuyaient	VER	ind:imp:3p;	-
ennui	NOM	-	m
ennuis	NOM	-	m
tante	NOM	-	f
tantes	NOM	-	f
héros	NOM	-	m
héroïne	NOM	-	f
héroïnes	NOM	-	f
dedans	ADV	-	-
excellentes	ADJ	-	f
excellent	ADJ	-	m
excellente	ADJ	-	f
excellents	ADJ	-	m
pitiés	NOM	-	f
pitié	NOM	-	f
appartements	NOM	-	m
appartement	NOM	-	m
bossant	VER	par:pre;	-
bossa	VER	ind:pas:3s;	-
bossé	VER	par:pas;	m
bossaient	VER	ind:imp:3p;	-
bossons	VER	ind:pre:1p;	-
bosseras	VER	ind:fut:2s;	-
bossais	VER	ind:imp:1s;ind:imp:2s;	-
bossait	VER	ind:imp:3s;	-
bosserait	VER	cnd:pre:3s;	-
bosse	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	-
bossez	VER	imp:pre:2p;ind:pre:2p;	-
bosserais	VER	cnd:pre:1s;cnd:pre:2s;	-
bosserez	VER	ind:fut:2p;	-
bosses	VER	ind:pre:2s;	-
bossent	VER	ind:pre:3p;	-
bosserai	VER	ind:fut:1s;	-
bossiez	VER	ind:imp:2p;	-
bossions	VER	ind:imp:1p;	-
bosser	VER	inf;	-
bossera	VER	ind:fut:3s;	-
respirez	VER	imp:pre:2p;ind:pre:2p;	-
respirerez	VER	ind:fut:2p;	-
respiriez	VER	ind:imp:2p;	-
respirât	VER	sub:imp:3s;	-
respirèrent	VER	ind:pas:3p;	-
respiré	VER	par:pas;	m
respirée	VER	par:pas;	f
respires	VER	ind:pre:2s;	-
respirées	VER	par:pas;	f
respirés	VER	par:pas;	m
respirerons	VER	ind:fut:1p;	-
respireront	VER	ind:fut:3p;	-
respirant	VER	par:pre;	-
respirons	VER	imp:pre:1p;ind:pre:1p;	-
respireras	VER	ind:fut:2s;	-
respirerai	VER	ind:fut:1s;	-
respirerait	VER	cnd:pre:3s;	-
respirai	VER	ind:pas:1s;	-
respiraient	VER	ind:imp:3p;	-
respirais	VER	ind:imp:1s;ind:imp:2s;	-
respirait	VER	ind:imp:3s;	-
respirions	VER	ind:imp:1p;	-
respire	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:3s;	-
